puzzle,solution
000002300003100000280700961135007600006019003902365700319604075500901004027038090,691482357753196482284753961135847629876219543942365718319624875568971234427538196
690000307000090080280700001105840609070000043902365000309004805508901234420008190,691482357753196482284753961135847629876219543942365718319624875568971234427538196
000402000003000080280050961130007620876210540042300008019624075560071004400530000,691482357753196482284753961135847629876219543942365718319624875568971234427538196
091082057050196082200700900105040620006010003900305718300004070008970030427008100,691482357753196482284753961135847629876219543942365718319624875568971234427538196
690480300700106480200053060135040600006209503900365018019020006508000204000038090,691482357753196482284753961135847629876219543942365718319524876568971234427638195
001000357750000480280753900035840020800010500900300710000000806508971204427008095,691482357753196482284753961135847629876219543942365718319524876568971234427638195
001002007750196402080053900030047009076019000902305018009524000068900234000630005,691482357753196482284753961135847629876219543942365718319524876568971234427638195
091082357753106400200703961030007009800009500940005708009504070060070004020608005,691482357753196482284753961135847629876219543942365718319524876568971234427638195
691002307703000002204700001035047620870219043042060700319000006560000004000608105,691482357753196482284753961135847629876219543942365718319524876568971234427638195
090450007083190452054080960035000620000010043940065000019004806008971000407008095,691452387783196452254783961135847629876219543942365718319524876568971234427638195
691002387700090002200700001105047009076200003042065700310504806560901004027000100,691452387783196452254783961135847629876219543942365718319524876568971234427638195
091000000700196500200730901035840629076019403900060008300504870008970230007603000,691452387783196542254738961135847629876219453942365718319524876568971234427683195
601000387700006040250030900035807000806200450902065000309504806400970235007600190,691452387783196542254738961135847629876219453942365718319524876468971235527683194
091400300083000042204738000130840009000019000902005710319504800460971200520080090,691452387783196542254738961135847629876219453942365718319524876468971235527683194
091002300003096042204008060100000020076019005002005008319520876068070003020603194,691452387783196542254738961135847629876219435942365718319524876468971253527683194
090400000003190040054000001105807609870010405002305710309020000468071203527080104,691452387783196542254738961135847629876219435942365718319524876468971253527683194
790450002080192007054000961135000009000000000942365000300520006068971000520683104,791456382683192547254738961135847629876219435942365718319524876468971253527683194
000456080600100047004008001135807009076219450000065718300004000008001230520003174,791456382683192547254738961135847629876219453942365718317524896468971235529683174
700456300083190547250700060130007000006209403042360010010024090468971000009000070,791456382683192547254738961135847629876219453942365718317524896468971235529683174
000400002683190007204080001035800600806210003042360000007500896408000200029638174,791456382683192547254783961135847629876219453942365718317524896468971235529638174
971050302080100407204700000000007029896215743740300010307500006068070030020608070,971456382683192457254783961135847629896215743742369518317524896468971235529638174
971450300680090050254783061130040600090215040700060500300004800560000004400638100,971456382683192457254783961135847629896215743742369518317524896568971234429638175
971456382000190050050700900135807000096010003040060010310504076008000000427038190,971456382683192457254783961135847629896215743742369518319524876568971234427638195
900000302083002400250003061030007620000010703000069008319504006568901234007638005,971456382683192457254783961135847629896215743742369518319524876568971234427638195
900000300603102450254083900105807009096000003042000510010524870568000204400600095,971456382683192457254783961135847629896215743742369518319524876568971234427638195
901406002083090000254083061135007009806015703702309508009500000008070200007038100,971456382683192457254783961135847629896215743742369518319524876568971234427638195
900006802080102470254080961130047009000000003000300018469020387318000200007038190,971456832683192475254783961135847629896215743742369518469521387318974256527638194
071406800680100475254700961035040600890000703042009000469000000008900050520600194,971456832683192475254783961135847629896215743742369518469521387318974256527638194
000400830000092070254008961030847000090015743742300018009501307010900006520080004,971456832683192475254738961135847629896215743742369518469521387318974256527683194
070450032080090470200030901005847600006005740740309500460521000300070200527080190,971456832683192475254738961135847629896215743742369518469521387318974256527683194
970000032683190470200730961005000000890005000702060518400500387308070206527000090,971456832683192475254738961135847629896215743742369518469521387318974256527683194
001600800603002000254708900000847620000015743042900010469501387308400006500086000,971654832683192475254738961135847629896215743742963518469521387318479256527386194
000600800003192005050708001135047609090000003702963000409520380328409150000300204,971654832683192475254738961135847629896215743742963518469521387328479156517386294
971650002600092005054708961000000600090000743702063510000026000000409150567301204,971654832683192475254738961135847629896215743742963518419526387328479156567381294
001000002680192070054038901105907600890000040042063519010006007008400100567300094,971654382683192475254738961135947628896215743742863519419526837328479156567381294
900600302680002075200030900005947028090210740042800010410520037020479100067000004,971654382683192475254738961135947628896215743742863519419526837328479156567381294
900054080603102005204730960005040008006015703040003010419000800328009056560300204,971654382683192475254738961135947628896215743742863519419526837328479156567381294
000654300683100075254000961000900020090015003040000519419526830000070056507000204,971654382683192475254738961135947628896215743742863519419526837328479156567381294
001004082603102405004030001005047020890000700742800019000006037328409050067300294,971654382683192475254738961135947628896215743742863519419526837328479156567381294
900000302000192000200708900035947000896015740700863019410000007320479150560000200,971654382683192475254738961135947628896215743742863519419526837328479156567381294
000050080083092475250700960100940028806200040042063010000026800320070056500080294,971654382683192475254738961135947628896215743742863519419526837328479156567381294
971650082080000070000738960105007020890200043740800010010006007020409156067001094,971654382683192475254738961135947628896215743742863519419526837328479156567381294
970054082603000000250700000135007620006200703002060510409006830300479100567380004,971654382683192475254738961135947628896215743742863519419526837328479156567381294
971004300003002070050030001035047020096005743740900008400006800320470006507381094,971654382683192475254738961135847629896215743742963518419526837328479156567381294
071500302080000005004700901000600109190005743042010608410056030320409506060381090,971564382683192475254738961835647129196825743742913658419256837328479516567381294
600090300903102400000008901005040009106820000040910650010006837020479516567301200,671594382983162475254738961835647129196825743742913658419256837328479516567381294
071504000003000005054738061030040029006020740700010658409056007020000506067381290,671594382983162475254738961835647129196825743742913658419256837328479516567381294
671090300900102005204008061000607129006805040042903650410200800008070010007301094,671594382983162475254738961835647129196825743742913658419256837328479516567381294
070594082903000475054700061000000100190005700740913658009050800300470506507001090,671594382983162475254738961835647129196825743742913658419256837328479516567381294
070594302900100475250730060800020040106800003040000608000200830328070016560081290,671594382983162475254738961835627149196845723742913658419256837328479516567381294
070004380980102005250038900800020149196005023000013058010256800028000016560080000,671594382983162475254738961835627149196845723742913658419256837328479516567381294
600504300003162405000708960005000109100800020040913008419256837008409016060000090,671594382983162475254738961835627149196845723742913658419256837328479516567381294
070004382003000400200008060800607149096805003002913058419256830300470000000080204,671594382983162475254738961835627149196845723742913658419256837328479516567381294
001094300903100000054008901835027040006840000000900008400000837028079516567381004,671594382983162475254738961835627149196845723742913658419256837328479516567381294
201790365903100400650038000830607049000045720702900008409500807000400510007301090,281794365973156482654238971835627149196845723742913658419562837328479516567381294
280090065073000082000200001800627040006040723040903608000562000008470516507081290,281794365973156482654238971835627149196845723742913658419562837328479516567381294
080004305903100080604208971035000140100800023000013608019562000020079510507000290,281794365973156482654238971835627149196845723742913658419562837328479516567381294
280090365903100402054238070835000000196040000042000058400500837308409000060300094,281794365973156482654238971835627149196845723742913658419562837328479516567381294
001700360900006482050030009005027600006045700700600950419560800000079506507081294,281794365973156482654238179835927641196845723742613958419562837328479516567381294
021704300070006082000038000395027040106945700702603958000560807000070016067000204,821794365973156482654238179395827641186945723742613958419562837238479516567381294
801090365003106400604238109300820600086900723000610908000500007030009516500301000,821794365973156482654238179395827641186945723742613958419562837238479516567381294
820794305970000480654200000090027000106900723000003950409562030000480000508071094,821794365973156482654238179395827641186945723247613958419562837732489516568371294
820004365000056482050030000000807600000005703740003000419060800237480506568071204,821794365973156482654238179395827641186945723742613958419562837237489516568371294
000704305903150400604000070390000001006945720042610950410502007230080510060301200,821794365973156482654238179395827641186945723742613958419562837237489516568371294
801704065073006002654008170095000001080940003042600050410502000200480516060070094,821794365973156482654238179395827641186945723742613958419562837237489516568371294
821090000973156000004000100395027641086945723040010008010060007000409516060300000,821794365973156482654238179395827641186945723742613958419562837237489516568371294
821000305903006482004200100395807040080900723007603000409500007700089010508000294,821794365973156482654238179395827641186945723247613958419562837732489516568371294
820700300973106402654008109095807600000005003007600908409062030700400500560300204,821794365973156482654238179395827641186945723247613958419562837732489516568371294
020790365073050400600000009395807040080045020247013958009060800732000500508300090,821794365973156482654238179395827641186945723247613958419562837732489516568371294
821094365070050082050238000095020000106900723007003000400060837702400500060301290,821794365973156482654238179395827641186945723247613958419562837732489516568371294
821094300900156000650030001090020148100040703207810609410060837032000500500001090,821794365973156482654238971395627148186945723247813659419562837732489516568371294
800004305970150080604008970300000048106900720007000000010560007702089510568371092,821794365973156284654238971395627148186945723247813659419562837732489516568371492
821000360003156204654238071095600140106000700200003650419060000000000010008371002,821794365973156284654238971395627148186945723247813659419562837732489516568371492
821090300073000280050200901095627140100980703080403000009800037700040010568370090,821794365973156284654238971395627148146985723287413659419862537732549816568371492
821000060000006080654038070395600000146985700007003000419800000702009806060371492,821794365973156284654238971395627148146985723287413659419862537732549816568371492
801090005073516084654038971300007100106900020280003009000802000030000806060301492,821794365973516284654238971395627148146985723287143659419862537732459816568371492
801794060003000200604030970395000140046000020007043050410002030000459816060370492,821794365973516284654238971395627148146985723287143659419862537732459816568371492
820004300003000204654030901390600148040085020007003050009060530702459810508001090,821794365973516284654238971395627148146985723287143659419862537732459816568371492
000704005000506080650008970390607140100985000080003600019860500032409810060071492,821794365973516284654238971395627148146985723287143659419862537732459816568371492
021094060073006004000230070095627040000080720207143009000060500702409806508071402,821794365973516284654238971395627148146985723287143659419862537732459816568371492
020794000073010200056230970305620008010005700207103659000862500032009010000371002,821794365973516284456238971395627148614985723287143659149862537732459816568371492
820704065900016084450038971005600000014080003200040009000060537700400810068301402,821794365973516284456238971395627148614985723287143659149862537732459816568371492
020000065903006284000008071090007008004080703280043059142809507730452000508300002,821794365973516284456238971395627148614985723287143659142869537739452816568371492
820090360973510200056208971300007008600000723007603100102000000730402816008000402,821794365973516284456238971395127648614985723287643159142869537739452816568371492
800790300973500204400030971305007008014900003287640009000060537009450800008300092,821794365973516284456238971395127648614985723287643159142869537739452816568371492
821000065900516004056038971095107648604005003080603109000069000030002000500070092,821794365973516284456238971395127648614985723287643159142869537739452816568371492
020704305073510084050238071000100608004900000080040000102069037730400806568370090,821794365973516284456238971395127648614985723287643159142869537739452816568371492
001004305070510200000238971395107040010000023080003150100000500039452806500370402,821794365973516284456238971395127648614985723287643159142869537739452816568371492
901760305073009200050208900090127008016905023007003109102000037700402016500070002,921764385873519264654238971395127648416985723287643159142896537739452816568371492
021764305003500060004200001095127600000085003000600000100806037009052816008371492,921764385873519264654238971395127648416985723287643159142896537739452816568371492
020760305800000000654000971305120040010005720087600109100800537030050810568070402,921764385873519264654238971395127648416985723287643159142896537739452816568371492
901004380800500264604200970000007000406900720080603000140806000709052816068300492,921764385873519264654238971395127648416985723287643159142896537739452816568371492
000000085870010060050200971005120608410900023007043150040806537009400016508001092,921764385873519264654238971395127648416985723287643159142896537739452816568371492
900060305003019064050038901300107600016080003207043059040890030000452806500370002,921764385873519264654238971395127648416985723287643159142896537739452816568371492
901064385020519004000730901005020648406005270207000000040090537009450800508370000,971264385823519764654738921395127648416985273287643159142896537739452816568371492
901004300000000060000030921090107640416000070200000159042006537030452816560070492,971264385823519764654738921395127648416985273287643159142896537739452816568371492
971200380023019760604700001395020008406000073080040150042080500700002810560070400,971264385823519764654738921395127648416895273287643159142986537739452816568371492
000060380000510064650730001095120608410800000080000150142600507030052806500971430,971264385823519764654738921395127648416895273287346159142683597739452816568971432
001060300020019760654730000095107048006005070087000000002083097700402010568071432,971264385823519764654738921395127648416895273287346159142683597739452816568971432
070060085800019004650700901300020040000895073080306059002080000009452016068901432,971264385823519764654738921395127648416895273287346159142683597739452816568971432
970060380000009700054700900305107048416000070287306050140600090009450810560071030,971264385823519764654738921395127648416895273287346159142683597739452816568971432
001204300800500064050083000000027000406095270200046100102608007739402016568001032,971264385823519764654783921395127648416895273287346159142638597739452816568971432
071200300000510764000000920380107040016800273207306008102630000039002010500971032,971264385823519764654783921385127649416895273297346158142638597739452816568971432
970204080823509760650000020005120000416095070090340008100008500730400000568970430,971264385823519764654783921385127649416895273297346158142638597739452816568971432
970000305823010700004080921085107040006095000207346100140608000709000816000071032,971264385823519764654783921385127649416895273297346158142638597739452816568971432
071400000820519700050700900000127009416895270007000158040008507030254010560070030,971462385823519764654783921385127649416895273297346158142638597739254816568971432
971462080020510000004083900300007600406890200200040058142030507739200006508001030,971462385823519764654783921385127649416895273297346158142638597739254816568971432
070460305000500060654783020305120640400890000297340000000638507030004010568901000,971462385823519764654783921385127649416895273297346158142638597739254816568971432
971460085023509760650083920005120040000095003207300000042000507700204010508070002,971462385823519764654783921385127649416895273297346158142638597739254816568971432
901060085803019700000703001000120000006800203007046159140008597039050816508000430,971462385823519764654783921395127648416895273287346159142638597739254816568971432
071462000023019060600703900300107040006090273280300050102630597009204016500000002,971462385823519764654783921395127648416895273287346159142638597739254816568971432
971000005803510700600780001300120048000890073087006009000038090739204016560000432,971462385823519764654783921395127648416895273287346159142638597739254816568971432
900062000820510064000003000090100008410090273287000100042038597700200016068071432,971462385823519764654783921395127648416895273287346159142638597739254816568971432
904762000820519060601003905395100608400005003200006059040600597700000800008901402,954762381823519764671483925395127648416895273287346159142638597739254816568971432
054060001000519004600480000095007008416895070207340000002608507739204816000001002,954762381823519764671483925395127648416895273287346159142638597739254816568971432
054002381800019700001083905005000048416000073087300059040638500730200006060970002,954762381823519764671483925395127648416895273287346159142638597739254816568971432
904060381823009064670080005395127608406090000000300050100600597730050010560000030,954762381823519764671483925395127648416895273287346159142638597739254816568971432
954000080003009004001083020305000608416005070000006159140638500739000016508071402,954762381823519764671483925395127648416895273287346159142638597739254816568971432
054060300020109700600480020305017608416890270080300009042038507039500800000901400,954762381823159764671483925395217648416895273287346159142638597739524816568971432
900060301020159060601080905095217000010000270207006150100630597009000810060070432,954762381823159764671483925395217648416895273287346159142638597739524816568971432
054702081023000700001000000005210600000895070200306059002630597039524810560900402,954762381823159764671483925395217648416895273287346159142638597739524816568971432
954760000823100000600483000005200008010090073007000009142030097709024816068900432,954762381823159764671483925395217648416895273287346159142638597739524816568971432
950700381800059700070403020005006108410805200200001609102630597000000816008010402,954762381823159764671483925395276148416895273287341659142638597739524816568917432
904062000823159004070080025395006000006895273200040609040600000039004016068010400,954762381823159764671483925395276148416895273287341659142638597739524816568917432
954062381820000000671400020000000140416895070200001609040600507039024010068910000,954762381823159764671483925395276148416895273287341659142638597739524816568917432
900762300003050004001483900095070008016890070200000050102608590009524010508900432,954762381823159764671483925395276148416895273287341659142638597739524816568917432
000760381800109004670083000305201640416805003200000059140008090009020810568007002,954762381823159764671483925395271648416895273287346159142638597739524816568917432
904002300023100760001003925300000648410095200007000059100638597700524000060910400,954762381823159764671483925395271648416895273287346159142638597739524816568917432
900700380003150004070483905395070000410005273080000159100008507730504800060007430,954762381823159764671483925395271648416895273287346159142638597739524816568917432
904702080820100704001483000395070640006890070207300050140630097739020010000007002,954762381823159764671483925395271648416895273287346159142638597739524816568917432
050000300800009760670480005390201648010890270087000150002000590700504810508910430,954762381823159764671483925395271648416895273287346159142638597739524816568917432
000620080000050064000003900095270000010000273207306159042730596000560812568912000,954627381823159764671483925395271648416895273287346159142738596739564812568912437
054000380020100704600403000395270040406090270007000109040708590739564002000012407,954627381823159764671483925395271648416895273287346159142738596739564812568912437
054620381803100760000003020390001048416005000207006150000708090730060002068902037,954627381823159764671483925395271648416895273287346159142738596739564812568912437
000027300803109764071083905395000608416890070280006100142030500009500010060010000,954627381823159764671483925395271648416895273287346159142738596739564812568912437
000027080000159004671480025090070600016090000007346059000730596009560810508010430,954627381823159764671483925395271648416895273287346159142738596739564812568912437
050607081283009004670083920300200048410805000827000100102738000030564810060010000,954627381283159764671483925395271648416895273827346159142738596739564812568912437
050627380280059000601080900390201648410805000020340050102038006000064002500900470,954627381283159764671483925395271648416895237827346159142738596739564812568912473
900620381203050700670000900000271600410805207807306050042708090700504802068002000,954627381283159764671483925395271648416895237827346159142738596739564812568912473
904600380283000700071480925095270048000005030020006159040008090739500810060902000,954627381283159764671483925395271648416895237827346159142738596739564812568912473
054607380083109064671403925000000008006090030007006050102030500700500012568902003,954627381283159764671483925395271648416895237827346159142738596739564812568912473
004620000283000700600083925000071008406095207000000159002738006700004012068912073,954627381283159764671483925395271648416895237827346159142738596739564812568912473
004600080280050704671403005390000640006895237027340009000030006709004002008912003,954627381283159764671483925395271648416895237827346159142738596739564812568912473
054007001000100704601003920300270648410890200800006009142708590009504000008912400,954627381283159764671483925395271648416895237827346159142738596739564812568912473
900627381200059060670003005300070008410090200827300009042000090700560810560002473,954627381283159764671483925395271648416895237827346159142738596739564812568912473
050600081280159000600483020300200008010090007027001059102738000739004800508902403,954627381283159764671483925396275148415896237827341659142738596739564812568912473
950627080083159700601403925305206100400095207000000609000008590730000000568002400,954627381283159764671483925395276148416895237827341659142738596739564812568912473
904000080083000004670483025090276048016890007007040009100700506739560812000902000,954627381283159764671483925395276148416895237827341659142738596739564812568912473
050607080203050064071403020300206100410805007007301050142700596700060010508002400,954627381283159764671483925395276148416895237827341659142738596739564812568912473
000007301080000764071080905390276148400090007820000000140730000009064012568910073,954627381283159764671483925395276148416895237827341659142738596739564812568912473
904600381000159760670003920090000148400890200800041600042038506700004012500002400,954627381283159764671483925395276148416895237827341659142738596739564812568912473
954607080203050004600480925396070048000096037020000609000900006739004802500700490,954627381283159764671483925396275148415896237827341659142938576739564812568712493
004027301200109764000483920300205148400800200800001000102008500039560010068700490,954627381283159764671483925396275148415896237827341659142938576739564812568712493
000027001283000700607480920390270108071806000005940007140000006000564012568002403,954627381283159764617483925396275148471836259825941637142398576739564812568712493
050020000280159704017003905000005040470036209025940630140000006709504800068010490,954627381283159764617483925396275148471836259825941637142398576739564812568712493
050607301080050060607080005300070000000830250025001607140098570039564810568700400,954627381283159764617483925396275148471836259825941637142398576739564812568712493
904027001080109064617083025300000140400030200005001637002008070030560800060712403,954627381283159764617483925396275148471836259825941637142398576739564812568712493
904020001003000704617083900320970048070806259005001607000308070730504812008002000,954627381283159764617483925326975148471836259895241637142398576739564812568712493
054007300083100000607403905006975008470800259895040637000390570000064800500700003,954627381283159764617483925326975148471836259895241637142398576739564812568712493
050080021280059060610400005020900148471836200890201607040098070030500802068000000,954687321283159764617423985326975148471836259895241637142398576739564812568712493
050683001204100003013007905006970000070830250895201030002398000030500010500012394,759683421284159763613427985326975148471836259895241637142398576937564812568712394
050680020000059003010427900320900000070836059895241730002098000039064010500000394,957683421284159673613427985326975148471836259895241736142398567739564812568712394
050083400000050003613427985300975040470030209005200006002390507030504810060710000,957683421284159673613427985326975148471836259895241736142398567739564812568712394
209683070700059003013020900320000048070000050895241006002008567930060812500700090,259683471784159623613427985326975148471836259895241736142398567937564812568712394
200600070084150000003020980300975048471000250005040736140308500900064800500702304,259683471784159623613427985326975148471836259895241736142398567937564812568712394
209683000784009003650407980000970148400800000005201706047090060032504007008012090,219683475784159623653427981326975148471836259895241736147398562932564817568712394
009003070084009000053407900026900040470030259090240736040098562032000810560700300,219683475784159623653427981326975148471836259895241736147398562932564817568712394
210000470780059623603000081326975048070006209805001000007090000030000807508012094,219683475784159623653427981326975148471836259895241736147398562932564817568712394
010603475700159623600400080020000040401806009805040000100390062900560807008710094,219683475784159623653427981326975148471836259895241736147398562932564817568712394
210003405080009020050400001006970008401806259895201030100308000030560017008702094,219683475784159623653427981326975148471836259895241736147398562932564817568712394
209603075000159003653407901300905100000000250005041706040390060932060800508000094,219683475784159623653427981326975148471836259895241736147398562932564817568712394
210080075080159023003420081020905148000830009000241706047090000030500007000702394,219683475784159623653427981326975148471836259895241736147398562932564817568712394
000003470780050003053000980326905140470030259090241700040390500900504010500702004,219683475784159623653427981326975148471836259895241736147398562932564817568712394
000600005084100603603420980006970148400036209090200006140090000932000817008710094,219683475784159623653427981326975148471836259895241736147398562932564817568712394
010083420200109673050027981006905100000036009095201006107000002002564010068010300,719683425284159673653427981326975148471836259895241736147398562932564817568712394
700600420284109603653420981306000040401000059090240000107390502000560007000702090,719683425284159673653427981326975148471836259895241736147398562932564817568712394
719080000080150073053427900020970000071036259805241030107090062002004010060002000,719683425284159673653427981326975148471836259895241736147398562932564817568712394
709000400284109003050420981300900108000800009805040700047090500902560017068702304,719683425284159673653427981326975148471836259895241736147398562932564817568712394
009603025280100003603007081320005148000830200800240000007300502032000810068712390,719683425284159673653427981326975148471836259895241736147398562932564817568712394
009083025084100670050020980000000040471800059090041736140000062002060807568710300,719683425284159673653427981326975148471836259895241736147398562932564817568712394
000603000280059073306007980003970040071836000895040706040300000032560807568002004,719683425284159673356427981623975148471836259895241736147398562932564817568712394
750603000204150073006427005020975048071000009095040700900310560000004890500092304,759683421284159673316427985623975148471836259895241736947318562132564897568792314
759083020204150600130020005020070108470006209805041036000000562012060090500090310,759683421284159673136427985623975148471836259895241736947318562312564897568792314
759683021284000070100020985000005100401836200805240730900018502000500090000790010,759683421284159673136427985623975148471836259895241736947318562312564897568792314
059080000280059600106020985023900008000000200805241000000310560310560807568702304,759683421284159673136427985623975148471836259895241736947318562312564897568792314
709683420200000000000407980000970100471006009800241736007018002012504097008092300,759683421284159673136427985623975148471836259895241736947318562312564897568792314
009000420084159600106427080000975140470000009005241000947300562000504000500790304,759683421284159673136427985623975148471836259895241736947318562312564897568792314
009830020280109000006420985020070006071080259090000003940000062302064708568090304,759836421284159637136427985823975146471683259695241873947318562312564798568792314
759006000284000007000400905020000040400603059690201070947318562002560008060092310,759836421284159637136427985823975146471683259695241873947318562312564798568792314
700036401200000630300420905023070006470683259095200000907000562002560008060002310,759836421284159637316427985823975146471683259695241873947318562132564798568792314
000806020280159037306420900023005106070603250000241073000008500030560790000792300,759836421284159637316427985823975146471683259695241873947318562132564798568792314
590000020080059037016400005023900140001003259905041000040310560130000790058702014,597836421284159637316427985823975146471683259965241873749318562132564798658792314
597830420280159000310000085820905000000680250000000073740308502100564700058790000,597836421284159637316427985823975146471683259965241873749318562132564798658792314
597030001080000037006207900820975146001003250905400870049010060100500098608002300,597836421284159637316247985823975146471683259965421873749318562132564798658792314
090806420284150607010040905023975106071683050005421800009300000002004700650000000,597836421284159637316247985823975146471683259965421873749318562132564798658792314
097000401204150600306000980823075006071680209965000003049308502002500060058000004,597836421284159637316742985823975146471683259965421873749368512132594768658217394
000006401200100600300420985803070000401683259000200073740308002130590068650000304,597836421284159637316427985823975146471683259965241873749368512132594768658712394
597836000200050637300407005823970000071600000905001803049060500130004008000712304,597836421284159637316427985823975146471683259965241873749368512132594768658712394
590806100004059030000407980000900410471683009900000073700300521100594760008002304,597836142284159637316427985823975416471683259965241873749368521132594768658712394
007830000000109607310407905003975410470083200000001070049060521100594008000702304,597836142284159637316427985823975416471683259965241873749368521132594768658712394
900030140004109007000027085283005006471000059000201003749308020030590008500712094,957836142824159637316427985283975416471683259695241873749368521132594768568712394
950806002004050637300420080203000400071600209605240073040008500102094768508000300,957836142824159637316427985283975416471683259695241873749368521132594768568712394
007036102804059630300020980283970410070003050690240870049360001030500008008000300,957836142824159637316427985283975416471683259695241873749368521132594768568712394
000006102820059037300407000200970006400603250005041873000008501030500768568710300,957836142824159637316427985283975416471683259695241873749368521132594768568712394
709836002000059037310027000083075416401603200605200003000308001030094700560700004,759836142824159637316427985283975416471683259695241873947368521132594768568712394
750836100024000600316000000083970016001003005670200003940008021102594068068002300,759836142824159637316427859283975416491683275675241983947368521132594768568712394
709800002020100600300000850283970410091683200670001983000068001130594708000000390,759836142824159637316427859283975416491683275675241983947368521132594768568712394
700830100020057600000409057283900416091603270005200980047060521002500000060710004,759836142824157639316429857283975416491683275675241983947368521132594768568712394
000806100820157039100429000003005416091003205670000980940368020302000060000710390,759836142824157639136429857283975416491683275675241983947368521312594768568712394
050030102024000009036400000283905416091000200005001003947068520302004700000712394,759836142824157639136429857283975416491683275675241983947368521312594768568712394
059030042820100630100409005080900010090683207600041000040000001310594068560712004,759836142824157639136429875283975416491683257675241983947368521312594768568712394
750836000820057609006409800200975016000000257600040900940368001300500700560700390,759836142824157639136429875283975416491683257675241983947368521312594768568712394
000830000000000030106420870083975416090083057000241003007068500312594708000702090,759836142824157639136429875283975416491683257675241983947368521312594768568712394
050806142000100609136029075203970406000000257000001080907008020300004768060712090,759836142824157639136429875283975416491683257675241983947368521312594768568712394
059030140024157600100000800280070000490603000070041980947308520010594700508000094,759836142824157639136429875283975416491683257675241983947368521312594768568712394
700030102820157600130020870280000006491603000075041900907000001312000700508700394,759836142824157639136429875283975416491683257675241983947368521312594768568712394
050839100820007639030406875280970416400003000000000083900068000300500768060710094,756839142824157639139426875283975416491683527675241983947368251312594768568712394
006000102804000030109426070203005010090683057070000903907000521010594768068012000,756839142824157639139426875283975416491683257675241983947368521312594768568712394
756809142804100609109420005000005000001603200075000003940300021312000768568700000,756839142824157639139426875283975416491683257675241983947368521312594768568712394
750030102820100030009000800283905000491680250075241983900000520002004760500010300,756839142824157639139426875283975416491683257675241983947368521312594768568712394
700839040000057600300026875280000406091683200005200983907068500102590000000710004,756839142824157639319426875283975416491683257675241983947368521132594768568712394
750039102824057609300026075080900410491080200005240000000008520032004000508700094,756839142824157639319426875283975416491683257675241983947368521132594768568712394
050000142004100039309426805083970410000003207075201900907060000032504060060702300,756839142824157639319426875283975416491683257675241983947368521132594768568712394
756800140020157009310006075083075016090000050075200903907068500102090008060710000,756839142824157639319426875283975416491683257675241983947368521132594768568712394
050830140824107039309420070283905400001003257600001080900008520000000060508002094,756839142824157639319426875283975416491683257675241983947368521132594768568712394
750809142820000039019420870283970406001680200000240083040008021000500760060002000,756839142824157639319426875283975416491683257675241983947368521132594768568712394
756809102024107600009400000283905010090000200675000980000008521130500760068010304,756839142824157639319426875283975416491683257675241983947368521132594768568712394
006009140824007609309006050083075000401003000075241000007060020032594768500702300,756839142824157639319426857283975416491683275675241983947368521132594768568712394
000030102804157000309006050200075400490683000075040983040008501130594060068702000,756839142824157639319426857283975416491683275675241983947368521132594768568712394
056809102804057630009406000200005010491683020000201000942008571007090000568010090,756839142824157639319426857283975416491683725675241983942368571137594268568712394
006800100024100039100406857280975406490603720675000080040060071000000068000712300,756839142824157639139426857283975416491683725675241983942368571317594268568712394
750800002824157600139000800203070006091083705670240000002060070000590208008702304,756839142824157639139426857283975416491683725675241983942368571317594268568712394
750839000800057039130020850280070046490000025075041080002300570317500060008010300,756839412824157639139426857283975146491683725675241983942368571317594268568712394
000039002800050039039400857203075140491603705600241083900000000017094000060002094,756839412824157639139426857283975146491683725675241983942368571317594268568712394
054800610800100439009020050080070106001603720600241900042308000317090208560010300,754839612826157439139426857283975146491683725675241983942368571317594268568712394
050800002800107000109026800280005006491683025070241000900368500300594200500012300,754839612826157439139426857283975146491683725675241983942368571317594268568712394
700030100802007609000006850203900416001603020675041903900300001017500068068702300,756839142842157639139426857283975416491683725675241983924368571317594268568712394
700800002800057009130400000280975400001603725605040900004060071310000268500710394,756839142842157639139426857283975416491683725675241983924368571317594268568712394
000830100840057030030406857003905410491003020070000903904368500307504060500010004,756839142842157639139426857283975416491683725675241983924368571317594268568712394
006809002040057000000000857203905400491680005670200983920068501000004008068012390,756839142842157639139426857283975416491683725675241983924368571317594268568712394
056800142042007000019026807200975400000680720005041900020360570000594060000712300,756839142842157639319426857283975416491683725675241983924368571137594268568712394
750000142800100030310006850203005416490683705075241000000060001007004060508702090,756839142842157639319426857283975416491683725675241983924368571137594268568712394
050839140000007039019000000200900416491603700600041000042068570037590200560002094,756839142824157639319426857283975416491683725675241983942368571137594268568712394
006830042020107600019006807000000016090600725600000000002368071137504260560712300,756839142824157639319426857283975416491683725675241983942368571137594268568712394
700809142000007630009006057203975016491083700605021003000300070130004008500702004,756839142824157639319246857283975416491683725675421983942368571137594268568712394
756000100820150600000000850203905006090003025605421083042068570100500200560700304,756839142824157639319246857283975416491683725675421983942368571137594268568712394
706030000004000039009040857283000410491003705005420080042060571100594008060012090,756839142824157639319246857283975416491683725675421983942368571137594268568712394
056000042004070609310246007203957410001003000600001983040068070007594000560012004,756839142824175639319246857283957416491683725675421983942368571137594268568712394
750039002800000609000000857283907406490600720005401900040360500130504260068002004,756839142824175639319246857283957416491683725675421983942368571137594268568712394
